Keyword,Tweet Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Dus linksdraaiende gemeentepipo’s halen parkeerplaatsen weg en dan ontstaat er opeens parkeerdruk. 🙄Gemeenten zetten in op deelauto's tegen parkeerdruk, 'maar soms nog best veel gedoe' /via @NOS https://t.co/zakeAhT3S2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Mij lijkt het niks. En U? #deelauto

Gemeenten zetten in op deelauto's tegen parkeerdruk, 'maar soms nog best veel gedoe' /via @NOS https://t.co/ZO0QK2TI2h"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Dankzij de volksvijandige ambitieuze  klimaatplannen die geen ruimte laten voor autobezit 
Gemeenten zetten in op deelauto's tegen parkeerdruk, 'maar soms nog best veel gedoe' - https://t.co/lUF8MjVEH9"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@NOS Afgelopen jaren heb ik geregeld een deelauto gebruikt van @my_wheels en kan het ieder aanraden
Zeker als men in de stad woont
Auto in de buurt als je het nodig hebt. Afhankelijk waarvoor pak je een grote (duurder) of kleine auto, rij je rond naar waar en wanneer je wil"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@pbtimmerman @NOS Met een deelauto kunt u ook autonoom rijden
Alleen deelt u de lasten (kosten) met anderen
Ik kan het alleen maar aanraden
Zeker als u in een stad/randstad woont
Voor in de regio zijn er nog vele uitdagingen (wel zie ik ontwikkelingen met goede hoop)"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deden in 2007 de auto weg. We leven nog. Zeker in grote steden met veel deelauto's en goed OV heb je als (mits geen lichamelijke beperkingen) geen auto nodig. #leefbaar

Gemeenten zetten in op deelauto's tegen parkeerdruk, 'maar soms nog best veel gedoe' - https://t.co/9gUVZYHlyb"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Goed overzicht over de stand van zaken rond deelauto’s. Het en der nog wat gedoe, maar een steeds volwaardiger alternatief, dat nog “vanzelfsprekender moet worden”. Zo steunt Den Haag autodeel-coöperaties op verschillende manieren. / cc @carladikfaber https://t.co/4lmZ0BVVVj"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Een deelauto kan ook gewoon zijn dat je per gezin 1 auto hebt en niet 2. Dat scheelt in veel wijken al bijna de helft.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Gemeenten zetten in op deelauto's tegen parkeerdruk, 'maar soms nog best veel gedoe' https://t.co/XaMGC4oe2B"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@SpaceKwest @NOS Dat zal het nooit worden. Mijn auto ligt altijd vol met gereedschap dat ik vaak nodig heb op locatie. En de achterbank zit vol met hondenharen. Ik deel de auto graag met bekenden maar niet iedereen stelt dat op prijs. Wat heeft een deelauto dat gewoon openbaar vervoer niet heeft?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@NOS Zo'n deelauto wordt vooral gehuurd als tweede auto. 
Per saldo komen er dus gewoon auto's bij."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Gemeenten zetten in op deelauto's tegen parkeerdruk, 'maar soms nog best veel gedoe' https://t.co/Ej4LEuAo3T via @NOS"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Gemeenten zetten in op deelauto's tegen parkeerdruk, 'maar soms nog best veel gedoe' /via @NOS maak het openbaar vervoer goedkoper en je hebt minder auto’s en minder files👍 https://t.co/3bwKgAOo6K"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,ProductWare over hun stadshub voor NS in Rotterdam #stadslogistiek #stadshub https://t.co/F4qxqDmhdO
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@msteeman @fietsprofessor Ja gek hé, de meeste steden schijnen het belangrijker te vinden dat er meer ruimte is voor groen, lopen, fietsen en spelende kinderen. Iets met leefbaarheid en klimaat? Ga lekker fietsen of abonneer je op een deelauto."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Wiep13396680 @LidwienNews @rinsjan @J41963735 @Observeerder @Hellemons_JP @breaknieuws @ILuttikhuis @Kijkverder1 Vandaag tegelijk met de verkiezingen een referendum (raadgevend) in Amersfoort over nieuw parkeerbeleid/vergunningparkeren in de hele stad en parkeerhubs buiten de stad met gebruikmaking van deelvervoer.
Het voormasseren van 15 minuten steden. Nederland uit de auto!"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Maar @Stroobosscher @gemVeenendaal we zouden toch allemaal onze auto inruilen voor een deelauto en een fiets?

https://t.co/Lba5Iu2inV"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Parkeren is een probleem in veel gemeenten, maar dat hoeft niet zo te zijn. Met goede looproutes, fietsfaciliteiten, deelvervoer en ov in de buurt kan iedereen - van kind tot oudere - gezond, duurzaam en veilig reizen, zónder parkeerstress. Lees meer:👇 https://t.co/ohWs8qkvF8"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@ChrisMooiweer En ook in Amersfoort zijn volop deelauto's op loopafstand beschikbaar als alternatief voor (2e) autobezit. Naast lopen, fietsen, deeltweewielers en OV. https://t.co/UmItZx9cR0"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@RvanAsten In Den Haag (naast lopen, fietsen, OV en deel-tweewielers) al volop deelauto's beschikbaar op loopafstand https://t.co/MKPXwiBT19"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Op de afbeeldingen: top 10 gemeenten kijkend naar het aantal deelauto's per 100.000 inwoners en aandeel inwoners met een deelauto op loopafstand (&lt;400m) https://t.co/jdpgqVwLKO
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"In alle steden die worden genoemd zijn deelauto's beschikbaar. Belangrijk dat inwoners goede  alternatieven hebben voor autobezit en autogebruik. 
Voor mensen die niet dagelijks een auto nodig hebben kan een deelauto een duurzaam &amp; betaalbaar alternatief zijn voor autobezit."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Steeds meer auto's, maar weinig plek: grote gemeenten kampen met parkeerdruk https://t.co/okE0lxfmhW"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Live uit Lombardijen 🗳️

Stemmen kan op veel plekken in d ewijk vandaag. Dit team staat voor u klaar in de wijkhub in Lombardijen!

Bekijk meer stemlocaties in de wijk via: https://t.co/F30hKohMRs

#Betrokken https://t.co/RqCwvcVF8N"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Er kan vandaag gestemd worden in Beverwaard! 🗳️

In de Wijkhub en het Huis van de Wijk de Focus zitten de mensen al klaar. Onze reporter Joop deelde de foto’s.

Zie hier het overzicht van alle stembureaus in Beverwaard: https://t.co/I3WJjlNVmQ

#Betrokken #Beverwaard https://t.co/84ME8xfSmF"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelauto's ??  de 1 is netjes op zijn auto, voor de andere is het net afvalbak.  https://t.co/MRhccKi4bK via @NOS"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@NOS Ook in mijn buurt is het moeilijk een parkeerplek te vinden wanneer iedereen  thuis is. Zelf maak ik gebruik van @Greenwheels . De deelauto heeft een gereserveerde parkeerplek.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@houtteqpeter @WJ0076 Ik probeer me in Antwerpen zo weinig mogelijk met de auto te verplaatsen. Ik kies voor te voet, met eigen fiets of deelfiets, tram (of soms bus) of een combinatie van die vervoerswijzen. Gaat vlotter, is veiliger en vriendelijker voor mede-stadsbewoners"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"""Hebt u al een elektrische auto?""
""Ja, maar we gebruiken hem weinig."" 

Verder raadt Almaci andere mensen wel een deelauto aan. Dan is toch de vraag waarom ze zelf niet opteerde voor een deelauto, zeker aangezien ze de eigen elektrische wagen weinig gebruikt?

4/11"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@BaDu1967 Gelukkig hoef ik zo weinig met de auto op stap dat elektrische deelauto volstaat. Vooral door gebrekkig OV.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Einde van het jaar: een beslismoment of je de parkeervergunning wil verlengen. Gebruik je niet (meer) dagelijks een auto, verandert er iets in 2024? Misschien is een deelauto een goed alternatief; dan bespaar je op vaste lasten van autobezit zoals o.a. de (2e) parkeervergunning."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Bezoek aan de wijkhub in Beverwaard gebracht! Ziet er top uit. In het winkelcentrum van Beverwaard. Je kunt er makkelijk binnenlopen met een vraag over van alles en nog wat! Ook wijkmanager en wijknetwerker hebben hier hun kantoor. https://t.co/XCoexEIxhi
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@AtlasLO @statistiekcbs Ook slim: kijk naar de mogelijkheden voor mobiliteit in je nieuwe buurt, zoals openbaar vervoer, fijne fietsroutes en beschikbaarheid van deelauto's en eventueel deel(bak)fietsen en deelscooters."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@mhanemaaijer @gem_groningen @PhilipBroeksma Ik denk dat onze definitie van ""binnenstad"" verschilt, daarmee bedoel ik binnen de grachten/diepenring. Deze deelfietsen hoort hier overigens niet te staan, deze staat niet in een digitale parkeerzone voor deelfietsen gestald. Mogelijk gaat het hier om een defecte deelfiets. 1/2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@edebets1 Kan niet wachten tot ik met jou in een deelauto beland.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Kanteldenker @WheelieNick Een rolstoelbus is niet zomaar even gekocht helaas. Dus voor velen is deelvervoer en het ov de oplossing.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vervoer tussen Geffen en Oss: fiets, wijkbus, deelauto of regiotaxi? https://t.co/wmch3Rg1m5"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Uhhh veel meer ongelukken met scooters in drukke steden... niet gek toch als elke malloot gebruik kan maken van een deelscooter... 
@HartvNL"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Vier nieuwe hubs voor deelvervoer in Eindhovense wijken https://t.co/QKIeJ4XF4j https://t.co/2YVgLubqTd
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Vier nieuwe hubs voor deelvervoer in Eindhovense wijken https://t.co/b2rpwYVwLB https://t.co/LvpMmjzdq0
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Doe je (weer) mee met het jaarlijkse EV en berijders onderzoek? @Evrijders @RVO_Nederland

Belangrijk hoor! 
✅️Hoe kijk je aan tegen stimulering? 
✅️Special voor deelauto gebruikers
✅️Wat was je laatste plofauto
✅️Verdeling zakelijk/privé 

https://t.co/Zk03DPFqPc https://t.co/bsTtj86Hne"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Dacht trouwens dat het een deelfiets was maar deze keer niet.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"🔔 📚 Uitnodiging webinar ""Impact van station-based autodelen"", donderdag 23 november, 10:00 - 11:00 uur. Met alle ins &amp; outs van het meest recente Greenwheels gebruikersonderzoek. 

Kom ook! Schrijf je in via  https://t.co/ri4sq380Yt

#greenwheels #autodelen #deelauto #onderzoek"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Aankondiging spreker 🅿️🎤:
Klaas Evers - Deskundige Mobiliteit van Stad Brugge

Hoe pakt Brugge de laadinfrastructuur voor deelauto’s aan? En achter de schermen van de succesvolle premie voor het schrappen van de nummerplaat

Schrijf je gratis in: https://t.co/qVb0dasWcB https://t.co/eVqwCDtbml"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@VulpoKastelo @BadaBingoz @BraekelVon @SpoedNickje1 @MissMary030 @ailofglitters Ik was maar vijf tientjes kwijt bij de Plus net en zag ook nog een deelfiets https://t.co/9ek9ZRJmlZ
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelfiets. https://t.co/MKwousHvu3
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Een gesloopt exemplaar deelscooter van #Felyx staat hier al een tijd onder aan de dijk langs het Zwijndrechtsepad. Was bekend zei men onlangs. https://t.co/w04hlv0RZ5
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelscooter?? Ze mag Mywheels/Greenwheels pakken zelfs. TRAP DIE BAK MA
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Een echte man geeft zn deelscooter account aan zn schatje
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@annavosxm @RonaldKuilder @NerumWim Je snapt dus ook al niet dat ""you will own nothing, but will be happy"" geen uitspraak is van Schwab en dat het gaat over de deeleconomie (deelsteps, deelauto's, Spotify enz..). Zou het kunnen dat je van nature angstig bent?"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Het kon toen al, dan kan het nu toch zeker?!
De witkar. Amsterdam was in 1974 al klaar voor elektrische deelauto's.

https://t.co/PApzOQ2aG7"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"https://t.co/QOnGqroKwg

Geinig. Elektrische deelauto's, editie 1974."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Heb 'n fiets en 'n deelauto. Ben voor grotere afstanden afhankelijk van het OV. Daarom was ik benieuwd naar de visie van @NwSocContract over mobiliteit. Gelukkig heeft @willemjkoops in het #mobiliteitsdebat NSC goed op de kaart gezet! Vent met humor ook, maar dat terzijde.☺️#NSC https://t.co/HODBwvnqUs"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Recensie mini auto Microlino in @nrc maakt wel nieuwsgierig. Potentiele #deelauto voor de kleine afstanden?
Wie is de fabrikant eigenlijk? 
En pfff, 24000 euro maar liefst. Waneer begint de productie in bv China? 
https://t.co/Wnbc3rnarb"
